Date,Open,High,Low,Close,Adj Close,Volume
2020-06-22,24.929413,25.680424,24.783382,25.680424,25.564125,8202763
2020-06-23,26.952972,26.952972,25.409225,26.952972,26.830912,4463698
2020-06-24,28.204659,28.288103,26.035069,28.058628,27.931561,7432485
2020-06-25,27.745707,28.580164,26.744356,27.432785,27.308552,2286053
2020-06-26,27.453646,28.142073,26.076792,27.411922,27.287785,7111936
2020-06-29,26.723495,27.078140,26.055929,26.055929,25.937933,1083825
2020-06-30,25.284058,25.284058,24.762522,24.762522,24.650383,537515
2020-07-01,23.677727,25.993345,23.531696,25.993345,25.875631,3971227
2020-07-02,26.285406,27.286755,26.076792,27.286755,27.163183,3015384
2020-07-03,28.642748,28.642748,26.535744,26.827803,26.706310,2500966
2020-07-06,27.036417,27.245031,25.889038,26.640051,26.519407,1209013
2020-07-07,26.723495,27.286755,26.118513,26.556604,26.436338,773158
2020-07-08,26.827803,27.870874,25.909901,27.599676,27.474688,4573295
2020-07-09,28.308966,28.371550,27.119864,27.286755,27.163183,1473371
2020-07-10,27.683123,28.329826,26.994696,28.058628,27.931561,2615177
2020-07-13,27.954321,28.934809,27.203308,28.079489,27.952326,1870554
2020-07-14,28.162935,29.477205,27.432785,28.747055,28.616869,4167355
2020-07-15,29.623236,30.040464,27.954321,28.538441,28.409201,4004727
2020-07-16,29.164284,29.185144,27.703983,28.246382,28.118464,1536217
2020-07-17,28.538441,29.644096,28.538441,29.644096,29.509850,6287139
2020-07-20,30.061325,30.666307,29.623236,30.374247,30.236692,3361475
2020-07-21,30.874922,31.083536,29.644096,30.687168,30.548199,3343317
2020-07-22,31.000090,31.062674,29.915295,30.728891,30.589731,2423378
2020-07-23,30.770615,30.770615,30.165632,30.353386,30.215925,2556957
2020-07-24,30.269939,31.333874,30.061325,30.749754,30.610498,3770812
2020-07-27,30.666307,31.396458,30.040464,31.250427,31.108904,9672103
2020-07-28,32.794174,32.794174,31.417318,31.980577,31.835751,3111454
2020-07-29,32.210052,32.856758,32.001438,32.543835,32.396458,2085511
2020-07-30,32.877621,32.961063,31.792824,32.314362,32.168022,2114684
2020-07-31,31.980577,32.752449,31.646793,32.022301,31.877281,1102805
2020-08-03,31.917994,32.502113,31.500765,31.771963,31.628078,722359
2020-08-04,31.813686,32.543835,31.542486,31.876270,31.731915,1633607
2020-08-05,32.126606,32.439529,31.709379,31.771963,31.628078,849771
2020-08-06,31.792824,32.230915,30.916643,31.313011,31.171206,2045583
2020-08-07,31.104397,31.709379,31.104397,31.313011,31.171206,1006850
2020-08-10,31.667656,31.667656,30.666307,30.708031,30.568966,1090675
2020-08-11,30.666307,31.709379,29.831850,31.187843,31.046606,5874687
2020-08-12,31.542486,31.542486,30.249079,30.582861,30.444361,1651990
2020-08-13,30.854059,31.208704,30.207355,31.000090,30.859701,1343404
2020-08-14,31.250427,31.292150,30.249079,30.708031,30.568966,629355
2020-08-17,30.603724,30.895782,30.040464,30.249079,30.112093,754121
2020-08-18,30.603724,30.854059,29.289452,29.727543,29.592916,1361224
2020-08-19,29.727543,31.208704,29.456345,31.125257,30.984303,5103944
2020-08-20,31.083536,31.709379,30.478554,30.833199,30.693565,2008392
2020-08-21,31.166981,31.730240,30.478554,30.708031,30.568966,1231959
2020-08-24,31.041813,32.064022,30.728891,31.876270,31.731915,3356986
2020-08-25,32.126606,32.335220,31.792824,32.105747,31.960352,1822111
2020-08-26,31.917994,32.293499,31.396458,31.771963,31.628078,1506454
2020-08-27,32.230915,32.230915,31.459042,32.105747,31.960352,1548484
2020-08-28,32.147469,32.502113,31.730240,32.272636,32.126488,1748372
2020-08-31,32.460388,32.543835,31.521626,31.897133,31.752684,6467431
2020-09-01,31.083536,33.065372,31.083536,32.210052,32.064186,2051220
2020-09-02,32.856758,33.315708,32.356083,32.752449,32.604122,1766748
2020-09-03,32.543835,33.378292,31.396458,32.397804,32.251087,1734806
2020-09-04,31.500765,32.669006,31.417318,32.314362,32.168022,3616204
2020-09-07,32.272636,33.044510,31.542486,32.877621,32.728729,1657465
2020-09-08,32.877621,33.566048,32.522976,33.169678,33.019463,2000847
2020-09-09,33.294849,33.586906,32.627281,33.190540,33.040234,1655952
2020-09-10,33.566048,33.732937,32.648144,33.232262,33.081764,1725200
2020-09-11,33.211403,33.753799,32.981926,33.399155,33.247902,1917710
2020-09-14,32.961063,34.629978,32.961063,34.066723,33.912449,6538237
2020-09-15,34.421364,34.838593,34.254475,34.588257,34.431618,4177747
2020-09-16,34.629978,35.026348,33.566048,33.816383,33.663242,2629215
2020-09-17,34.379642,34.379642,32.543835,33.211403,33.061001,1546504
2020-09-18,33.378292,34.838593,31.667656,32.084885,31.939583,14870857
2020-09-21,32.543835,33.461739,31.917994,32.293499,32.147251,1818499
2020-09-22,32.856758,32.856758,30.728891,31.751101,31.607311,951308
2020-09-23,31.792824,32.502113,30.666307,30.895782,30.755865,1210729
2020-09-24,30.061325,30.541138,29.414621,29.936157,29.800587,2341912
2020-09-25,30.040464,30.749754,30.040464,30.541138,30.402828,1349782
2020-09-28,30.666307,31.292150,30.436831,31.146120,31.005072,702245
2020-09-29,31.292150,31.459042,30.478554,30.895782,30.755865,2401146
2020-09-30,31.292150,31.292150,30.812338,31.041813,30.901236,358640
2020-10-01,30.958366,31.751101,30.958366,31.333874,31.191973,1068560
2020-10-05,31.917994,32.898479,31.709379,32.898479,32.749493,1301176
2020-10-06,34.525673,34.525673,34.525673,34.525673,34.369320,483499
2020-10-07,36.236309,36.236309,36.236309,36.236309,36.072208,6000572
2020-10-08,38.030392,39.219494,34.692562,35.693913,35.532269,8599006
2020-10-09,36.278034,36.924736,34.463089,36.695259,36.529079,4225373
2020-10-12,37.154213,37.508858,35.756496,36.403202,36.238346,3550086
2020-10-13,36.799568,36.966461,36.090279,36.382339,36.217575,1976316
2020-10-14,36.757847,37.279381,35.714775,36.590954,36.425247,6158186
2020-10-15,36.924736,37.049908,35.798222,36.298893,36.134510,3384697
2020-10-16,36.257172,36.507507,35.673050,36.173725,36.009907,1553018
2020-10-19,36.298893,36.716122,35.985973,36.194588,36.030674,816406
2020-10-20,36.194588,36.507507,35.965111,36.319756,36.155273,671981
2020-10-21,36.465786,36.507507,34.880318,35.297546,35.137695,2093619
2020-10-22,35.047207,35.318405,33.732937,34.191891,34.037048,1216129
2020-10-23,34.629978,35.422714,33.962414,35.068069,34.909260,1614644
2020-10-26,35.047207,35.047207,34.024998,34.379642,34.223946,1716928
2020-10-27,35.047207,35.443577,33.920692,35.088932,34.930027,5134129
2020-10-28,35.464436,35.673050,34.400505,34.755150,34.597759,1953847
2020-10-29,34.421364,35.047207,34.212749,34.796871,34.639290,1239888
2020-10-30,34.442226,35.401852,34.379642,34.963760,34.805424,770457
2020-11-02,33.878967,34.776009,33.878967,34.546535,34.390083,1786579
2020-11-03,34.734287,34.942902,34.150166,34.546535,34.390083,1279854
2020-11-04,34.421364,34.629978,33.878967,34.066723,33.912449,1287950
2020-11-05,34.379642,34.838593,34.108444,34.796871,34.639290,1339538
2020-11-06,34.796871,35.318405,34.796871,35.130653,34.971561,1355947
2020-11-09,34.859455,35.464436,34.254475,34.609119,34.452385,1770671
2020-11-10,34.400505,34.838593,33.983276,34.671703,34.514687,1854692
2020-11-11,34.546535,35.109791,34.191891,34.796871,34.639290,1629895
2020-11-12,34.796871,36.507507,34.463089,35.860806,35.698402,5190295
2020-11-13,35.088932,35.652191,33.545185,34.358780,34.203182,6513356
2020-11-14,34.066723,34.504810,33.712074,34.296196,34.140884,340465
2020-11-17,34.233612,34.629978,33.649490,34.024998,33.870911,1515878
2020-11-18,34.254475,34.629978,33.712074,34.317059,34.161648,1809168
2020-11-19,34.337917,34.588257,33.294849,33.586906,33.434803,6533613
2020-11-20,33.670353,34.838593,33.399155,34.317059,34.161648,5419275
2020-11-23,34.546535,35.464436,34.400505,35.360130,35.199997,4586626
2020-11-24,35.214100,35.944248,33.378292,33.503464,33.351738,5483376
2020-11-25,34.254475,34.254475,32.648144,33.482601,33.330975,2603318
2020-11-26,33.211403,33.566048,32.210052,32.689865,32.541821,3423055
2020-11-27,32.752449,34.525673,32.210052,32.856758,32.707962,9119936
2020-12-01,35.881664,36.132004,34.254475,35.568745,35.407665,11540309
2020-12-02,36.549232,38.531067,35.527020,38.218147,38.045071,15812463
2020-12-03,39.177773,40.471180,35.610466,39.949646,39.768726,22710582
2020-12-04,40.262566,40.471180,38.301594,38.447620,38.273506,4578657
2020-12-07,38.781406,39.928783,38.447620,38.864849,38.688843,4319741
2020-12-08,38.802265,39.010880,37.341965,37.529720,37.359760,12745504
2020-12-09,38.385036,38.802265,36.674400,37.070766,36.902885,3068676
2020-12-10,44.000000,45.349998,41.799999,43.125000,42.929707,644558
2020-12-11,43.000000,43.500000,41.075001,42.775002,42.581287,471432
2020-12-14,42.775002,44.349998,41.200001,42.674999,42.481739,301246
2020-12-15,42.674999,43.500000,41.250000,42.950001,42.755497,280404
2020-12-16,43.674999,43.674999,42.500000,43.250000,43.054134,356724
2020-12-17,44.000000,44.000000,42.875000,43.375000,43.178566,285952
2020-12-18,43.375000,43.375000,42.250000,42.900002,42.705719,503368
2020-12-21,42.525002,42.875000,41.250000,41.825001,41.635590,374250
2020-12-22,39.750000,42.474998,39.750000,42.125000,41.934235,360416
2020-12-23,42.400002,43.250000,41.000000,42.525002,42.332424,296476
2020-12-24,43.500000,46.500000,42.400002,43.099998,42.904812,995066
2020-12-28,43.974998,44.450001,42.500000,43.275002,43.079025,809062
2020-12-29,43.275002,43.500000,42.424999,42.849998,42.655945,1077960
2020-12-30,42.849998,43.700001,42.150002,42.924999,42.730610,425050
2020-12-31,43.349998,43.424999,41.625000,42.775002,42.581287,417794
2021-01-01,44.000000,44.000000,43.000000,43.075001,42.879929,320296
2021-01-04,43.450001,43.849998,42.000000,43.250000,43.054134,602202
2021-01-05,42.250000,43.275002,42.250000,42.974998,42.780376,1423696
2021-01-06,43.000000,43.474998,41.000000,41.375000,41.187626,1679674
2021-01-07,41.500000,41.950001,39.900002,40.450001,40.266815,1193948
2021-01-08,40.674999,41.200001,40.200001,40.724998,40.540573,1271994
2021-01-11,41.200001,41.950001,40.825001,41.549999,41.361835,632566
2021-01-12,41.799999,42.000000,40.625000,41.724998,41.536045,698910
2021-01-13,42.224998,48.500000,40.974998,42.849998,42.655945,4979828
2021-01-14,43.099998,43.474998,41.775002,42.224998,42.033775,1646130
2021-01-15,42.200001,44.500000,40.250000,41.299999,41.112965,2228162
2021-01-18,41.549999,41.549999,40.575001,40.724998,40.540573,637352
2021-01-19,40.924999,41.799999,40.424999,41.650002,41.461384,938142
2021-01-20,41.799999,42.950001,41.250000,41.875000,41.685364,1444574
2021-01-21,42.099998,42.250000,40.525002,40.924999,40.739666,1068716
2021-01-22,41.200001,41.299999,40.125000,40.200001,40.017952,1047754
2021-01-25,40.250000,40.500000,38.650002,39.125000,38.947815,2498910
2021-01-27,39.250000,39.474998,37.724998,39.049999,38.873158,778828
2021-01-28,39.000000,39.000000,37.849998,38.224998,38.051891,1570958
2021-01-29,38.224998,38.724998,37.000000,38.025002,37.852798,774862
2021-02-01,39.224998,39.299999,37.224998,38.599998,38.425194,1187922
2021-02-02,38.750000,40.250000,37.250000,39.275002,39.097141,1788704
2021-02-03,39.275002,39.500000,38.275002,38.900002,38.723835,3471530
2021-02-04,42.000000,42.000000,40.450001,40.875000,40.689892,2226826
2021-02-05,41.500000,41.700001,40.625000,41.375000,41.187626,671952
2021-02-08,41.974998,41.974998,40.900002,41.250000,41.063194,2112038
2021-02-09,41.250000,41.700001,41.025002,41.474998,41.287174,3567826
2021-02-10,41.750000,42.250000,41.049999,41.674999,41.486267,2432362
2021-02-11,42.125000,47.174999,41.974998,45.799999,45.592590,17949128
2021-02-12,46.974998,47.375000,44.775002,45.674999,45.468155,6295270
2021-02-15,46.375000,46.375000,44.299999,44.775002,44.572227,3547948
2021-02-16,44.575001,45.275002,43.775002,44.275002,44.074497,1236894
2021-02-17,44.099998,45.500000,43.799999,44.950001,44.746437,2843464
2021-02-18,45.150002,45.349998,44.250000,44.599998,44.398022,1731870
2021-02-19,44.500000,45.349998,44.125000,44.549999,44.348248,1213492
2021-02-22,44.974998,44.974998,44.000000,44.200001,43.999836,821400
2021-02-23,44.025002,44.450001,43.349998,43.950001,43.750965,1423704
2021-02-24,44.250000,44.549999,43.650002,43.875000,43.676308,455890
2021-02-25,44.375000,45.150002,43.799999,44.974998,44.771320,4089076
2021-02-26,44.700001,46.375000,44.049999,45.875000,45.667248,2590146
2021-03-01,50.500000,53.500000,49.000000,50.650002,50.420628,17157212
2021-03-02,51.700001,51.700001,49.000000,49.900002,49.674019,10343702
2021-03-03,50.500000,50.750000,48.650002,49.474998,49.250946,8500776
2021-03-04,49.200001,49.950001,46.150002,47.875000,47.658192,9913464
2021-03-05,47.700001,49.250000,46.500000,48.424999,48.205700,12293480
2021-03-08,48.674999,49.299999,47.299999,47.674999,47.459095,16632336
2021-03-09,47.950001,48.250000,47.125000,47.700001,47.483982,14904340
2021-03-10,48.700001,49.299999,47.174999,47.375000,47.160454,18420200
2021-03-12,48.400002,56.849998,48.299999,49.200001,48.977192,30853158
2021-03-15,49.924999,50.599998,47.450001,48.575001,48.355019,42422360
2021-03-16,49.349998,55.900002,48.799999,54.000000,53.755455,73140694
2021-03-17,52.450001,53.799999,49.599998,50.500000,50.271301,82177922
2021-03-18,48.900002,49.650002,42.299999,43.250000,43.054134,36939890
2021-03-19,43.650002,45.000000,42.250000,43.950001,43.750965,17245090
2021-03-22,43.200001,43.250000,40.500000,42.250000,42.058666,18941842
2021-03-23,42.549999,47.000000,42.500000,45.750000,45.542812,12200106
2021-03-24,45.500000,48.000000,45.500000,46.049999,45.841454,11611696
2021-03-25,46.549999,47.000000,44.900002,46.299999,46.090321,9615942
2021-03-26,46.700001,48.000000,45.799999,47.150002,46.936474,7388806
2021-03-30,47.650002,48.750000,46.000000,46.299999,46.090321,6969841
2021-03-31,46.000000,48.000000,46.000000,47.450001,47.235115,7757532
2021-04-01,47.500000,48.400002,46.549999,47.599998,47.384438,3142177
2021-04-05,47.900002,48.200001,44.400002,45.400002,45.194401,2753070
2021-04-06,45.500000,46.450001,44.549999,45.099998,44.895756,4683831
2021-04-07,45.400002,45.700001,44.150002,44.349998,44.149155,2058514
2021-04-08,44.849998,45.299999,44.400002,44.750000,44.547344,2114243
2021-04-09,44.799999,45.250000,44.099998,44.750000,44.547344,1560873
2021-04-12,44.299999,44.400002,41.000000,42.750000,42.556400,2845412
2021-04-13,42.750000,43.950001,42.500000,43.349998,43.153683,1877990
2021-04-15,43.799999,43.900002,42.150002,42.849998,42.655945,3477168
2021-04-16,42.799999,43.500000,42.049999,42.349998,42.158211,1640564
2021-04-19,42.000000,42.000000,40.000000,40.250000,40.067722,1201570
2021-04-20,40.500000,41.450001,40.250000,40.750000,40.565456,881316
2021-04-22,41.500000,41.500000,40.500000,40.799999,40.615231,707679
2021-04-23,40.799999,41.299999,40.200001,40.450001,40.266815,510596
2021-04-26,40.500000,41.250000,39.700001,39.799999,39.619762,1358181
2021-04-27,40.000000,40.250000,39.500000,39.750000,39.569984,1221087
2021-04-28,39.549999,41.450001,39.500000,40.099998,39.918396,1186418
2021-04-29,40.349998,40.900002,39.349998,39.549999,39.370892,1356613
2021-04-30,38.900002,40.000000,38.900002,39.299999,39.122021,1250245
2021-05-03,39.299999,39.650002,38.700001,38.799999,38.624290,837021
2021-05-04,39.000000,39.400002,37.849998,38.099998,37.927456,1889401
2021-05-05,38.500000,38.500000,37.599998,37.650002,37.479500,885311
2021-05-06,38.000000,39.200001,36.700001,38.400002,38.226105,1204574
2021-05-07,38.799999,40.799999,38.700001,39.599998,39.420666,3259255
2021-05-10,40.349998,40.599998,38.700001,40.200001,40.017952,2319727
2021-05-11,39.799999,43.400002,39.599998,43.250000,43.054134,4922289
2021-05-12,43.450001,44.900002,42.799999,43.450001,43.253231,5257093
2021-05-14,43.799999,44.299999,42.599998,42.799999,42.606174,1921968
2021-05-17,43.000000,43.400002,41.000000,41.200001,41.013424,2855116
2021-05-18,41.650002,42.400002,41.250000,42.200001,42.008892,1516630
2021-05-19,42.000000,42.549999,40.900002,41.150002,40.963646,1389740
2021-05-20,41.650002,42.049999,39.900002,40.099998,39.918396,2414256
2021-05-21,40.450001,41.549999,40.349998,41.250000,41.063194,1875610
2021-05-24,41.500000,41.650002,40.450001,40.700001,40.515682,1866466
2021-05-25,41.299999,41.450001,39.849998,40.000000,39.818855,1882182
2021-05-26,40.299999,41.400002,40.000000,40.200001,40.017952,6585518
2021-05-27,41.000000,42.400002,40.400002,41.299999,41.112965,6623544
2021-05-28,42.200001,46.750000,41.000000,45.549999,45.343719,29822911
2021-05-31,46.950001,50.750000,46.950001,49.950001,49.723793,54916825
2021-06-01,51.400002,54.450001,50.049999,52.500000,52.262245,52727805
2021-06-02,53.900002,54.500000,51.049999,52.049999,51.814285,24895358
2021-06-03,52.500000,53.000000,51.000000,51.250000,51.017910,7277577
2021-06-04,51.650002,51.700001,49.500000,49.900002,49.674019,7069296
2021-06-07,50.400002,52.950001,49.750000,50.549999,50.321075,7695434
2021-06-08,50.849998,50.900002,49.200001,49.700001,49.474926,5274024
2021-06-09,49.599998,50.650002,48.049999,48.799999,48.579002,5047580
2021-06-10,49.000000,50.000000,48.099998,49.049999,48.827873,2599117
2021-06-11,49.500000,52.000000,49.150002,51.500000,51.266773,19793948
2021-06-14,52.000000,52.000000,49.500000,50.150002,49.922890,8579485
2021-06-15,50.549999,51.799999,49.500000,49.900002,49.674019,6172728
2021-06-16,50.200001,51.500000,50.000000,50.549999,50.321075,3949548
2021-06-17,50.549999,52.000000,50.099998,51.099998,50.868584,10207548
2021-06-18,50.950001,51.000000,48.799999,50.450001,50.221535,4717230
2021-06-21,49.500000,51.400002,49.150002,50.650002,50.420628,3570200
2021-06-22,51.099998,51.450001,50.650002,51.049999,50.818813,3951421
2021-06-23,51.750000,58.400002,51.250000,54.450001,54.203419,61182806
2021-06-24,55.599998,58.250000,54.150002,54.500000,54.253185,29591061
2021-06-25,55.000000,56.000000,54.000000,54.650002,54.402515,8992868
2021-06-28,54.950001,55.349998,52.150002,52.549999,52.312019,6362012
2021-06-29,52.700001,53.849998,51.950001,52.250000,52.013382,5607212
2021-06-30,52.500000,52.950001,51.250000,51.849998,51.615192,9729485
2021-07-01,52.250000,52.500000,51.299999,51.349998,51.117451,5141122
2021-07-02,51.200001,51.750000,50.400002,50.650002,50.420628,4195159
2021-07-05,50.849998,53.799999,50.549999,52.750000,52.511112,10882895
2021-07-06,53.549999,56.099998,53.549999,54.349998,54.103867,16139722
2021-07-07,54.599998,56.000000,54.299999,54.599998,54.352737,4800818
2021-07-08,54.849998,55.650002,52.599998,52.900002,52.660435,5071898
2021-07-09,52.599998,53.400002,50.000000,50.900002,50.669491,10471801
2021-07-12,51.400002,52.400002,48.900002,50.200001,49.972664,8151436
2021-07-13,50.400002,51.500000,48.950001,49.599998,49.375378,10775259
2021-07-14,49.750000,50.700001,49.049999,49.299999,49.076736,5796056
2021-07-15,49.750000,50.700001,48.950001,49.549999,49.325603,7620056
2021-07-16,49.849998,50.700001,49.700001,50.000000,49.773571,6050532
2021-07-19,49.750000,52.599998,47.900002,49.000000,48.778099,17925444
2021-07-20,48.900002,49.400002,47.400002,48.650002,48.429688,7209378
2021-07-22,49.000000,49.400002,48.400002,48.750000,48.529228,6952891
2021-07-23,49.049999,49.250000,44.599998,45.000000,44.796211,19522905
2021-07-26,45.049999,46.500000,45.000000,45.549999,45.343719,6806836
2021-07-27,45.900002,46.599998,44.799999,45.000000,44.796211,3591580
2021-07-28,45.200001,45.450001,44.000000,44.650002,44.447796,6790097
2021-07-29,45.000000,46.500000,43.900002,44.049999,43.850513,8206387
2021-07-30,44.049999,44.750000,43.799999,44.049999,43.850513,4629488
2021-08-02,44.650002,45.450001,43.900002,44.000000,43.800743,5993291
2021-08-03,44.250000,44.349998,42.400002,42.599998,42.407082,12827396
2021-08-04,42.900002,43.250000,42.000000,42.099998,41.909340,3719113
2021-08-05,42.400002,44.400002,41.200001,43.849998,43.651417,8631320
2021-08-06,44.000000,44.599998,43.900002,44.400002,44.198933,2289160
2021-08-09,44.549999,45.700001,44.099998,44.450001,44.248703,3644933
2021-08-10,44.500000,44.900002,42.599998,43.200001,43.004364,2711311
2021-08-11,43.500000,43.799999,41.000000,42.000000,41.809799,6711151
2021-08-12,42.200001,42.900002,42.099998,42.549999,42.357304,1580358
2021-08-13,42.799999,43.500000,42.700001,43.150002,42.954590,1838611
2021-08-16,43.500000,43.500000,41.650002,41.849998,41.660473,1502658
2021-08-17,41.849998,42.400002,41.000000,41.049999,40.864098,2463492
2021-08-18,41.200001,41.349998,40.299999,40.450001,40.266815,1537981
2021-08-20,40.000000,43.150002,40.000000,42.450001,42.257759,6312973
2021-08-23,42.750000,43.500000,41.299999,42.049999,41.859570,3240894
2021-08-24,42.099998,42.549999,41.650002,41.799999,41.610703,1265931
2021-08-25,42.000000,42.250000,41.599998,41.700001,41.511154,1066685
2021-08-26,41.750000,41.950001,40.799999,41.250000,41.063194,1542157
2021-08-27,41.549999,41.900002,39.500000,40.150002,39.968178,3824796
2021-08-30,40.500000,40.650002,39.750000,39.900002,39.719307,2651922
2021-08-31,39.900002,47.849998,39.900002,47.349998,47.135567,31682314
2021-09-01,47.599998,48.500000,44.700001,46.299999,46.090321,22410123
2021-09-02,46.000000,46.799999,45.750000,46.000000,45.791683,4423653
2021-09-03,46.200001,47.500000,45.150002,45.500000,45.293945,8657532
2021-09-06,45.450001,46.700001,45.099998,45.849998,45.642361,4679124
2021-09-07,46.150002,46.200001,44.299999,44.650002,44.447796,3038337
2021-09-08,44.650002,44.700001,43.599998,43.799999,43.601646,2298075
2021-09-09,43.950001,45.799999,43.000000,44.799999,44.597118,2901081
2021-09-13,44.900002,47.000000,44.099998,46.049999,45.841454,6745118
2021-09-14,46.250000,46.500000,44.849998,45.200001,44.995308,2967023
2021-09-15,45.349998,45.750000,44.900002,45.150002,44.970402,1944242
2021-09-16,45.349998,46.250000,44.000000,44.750000,44.571995,3058888
2021-09-17,44.950001,45.099998,42.000000,42.150002,41.982338,6886178
2021-09-20,41.950001,43.299999,41.799999,42.349998,42.181541,2719508
2021-09-21,42.349998,42.750000,40.950001,41.099998,40.936512,3587722
2021-09-22,41.500000,42.549999,41.400002,41.549999,41.384724,2576487
2021-09-23,41.950001,43.799999,41.849998,42.799999,42.629753,5357851
2021-09-24,43.000000,43.500000,42.000000,43.000000,42.828957,4303070
2021-09-27,43.049999,44.000000,42.349998,43.650002,43.476372,4242261
2021-09-28,43.700001,43.700001,42.349998,42.599998,42.430546,3268935
2021-09-29,42.299999,42.849998,41.500000,41.900002,41.733330,7315944
2021-09-30,41.950001,42.150002,41.250000,41.349998,41.185516,5307360
2021-10-01,41.299999,42.299999,41.250000,41.750000,41.583927,2354430
2021-10-04,42.000000,44.250000,41.900002,43.500000,43.326965,6310873
2021-10-05,43.500000,44.500000,42.950001,43.500000,43.326965,3612980
2021-10-06,43.500000,47.750000,43.500000,46.400002,46.215431,28633802
2021-10-07,47.000000,48.400002,46.200001,47.500000,47.311054,9765725
2021-10-08,47.500000,47.750000,45.599998,45.950001,45.767220,5117954
2021-10-11,46.500000,47.250000,46.099998,46.349998,46.165627,3822492
2021-10-12,46.349998,52.200001,45.299999,50.849998,50.647728,29187130
2021-10-13,51.799999,51.950001,49.150002,50.799999,50.597927,23603185
2021-10-14,50.349998,53.000000,49.700001,51.700001,51.494350,16884448
2021-10-18,51.349998,53.000000,51.200001,51.450001,51.245346,10367161
2021-10-19,51.750000,51.900002,47.000000,47.700001,47.510262,8072688
2021-10-20,47.700001,47.700001,46.000000,46.400002,46.215431,4001094
2021-10-21,47.000000,47.599998,44.750000,45.299999,45.119808,5609651
2021-10-22,45.799999,46.450001,44.500000,45.200001,45.020203,5572866
2021-10-25,45.750000,47.000000,44.450001,44.700001,44.522194,5591092
2021-10-26,44.950001,46.000000,44.700001,44.900002,44.721401,2401498
2021-10-27,45.299999,46.900002,45.049999,45.549999,45.368809,5033238
2021-10-28,46.000000,47.549999,45.000000,45.450001,45.269211,11403846
2021-10-29,45.750000,47.500000,44.799999,45.299999,45.119808,10970783
2021-11-01,45.650002,46.150002,44.599998,44.900002,44.721401,2919655
2021-11-02,45.200001,45.599998,44.849998,45.200001,45.020203,2501176
2021-11-03,45.700001,46.849998,44.900002,45.250000,45.070007,5562798
2021-11-04,45.500000,45.599998,45.299999,45.549999,45.368809,764852
2021-11-08,45.950001,46.150002,45.250000,45.599998,45.418610,2589339
2021-11-09,45.599998,45.900002,45.000000,45.200001,45.020203,2505518
2021-11-10,45.049999,45.450001,44.700001,44.799999,44.621796,2298243
2021-11-11,44.849998,45.150002,43.599998,43.799999,43.625771,2587892
2021-11-12,44.000000,44.700001,43.599998,44.400002,44.223389,1890597
2021-11-15,44.700001,44.700001,43.750000,44.150002,43.974384,1360669
2021-11-16,44.250000,44.599998,43.849998,44.250000,44.073982,1842344
2021-11-17,44.250000,44.750000,44.049999,44.150002,43.974384,1339005
2021-11-18,44.000000,44.349998,42.400002,42.750000,42.579952,3206708
2021-11-22,42.500000,42.750000,41.000000,41.099998,40.936512,2459206
2021-11-23,40.500000,42.250000,40.349998,41.849998,41.683529,1918005
2021-11-24,42.400002,42.750000,41.599998,41.799999,41.633728,2757091
2021-11-25,42.049999,45.000000,41.599998,44.049999,43.874779,4603197
2021-11-26,43.400002,43.849998,41.349998,41.549999,41.384724,3397561
2021-11-29,41.549999,41.549999,39.700001,39.900002,39.741291,3032330
2021-11-30,40.000000,41.000000,38.549999,39.450001,39.293079,3329628
2021-12-01,40.200001,40.750000,39.750000,40.349998,40.189495,1442206
2021-12-02,40.500000,41.349998,40.000000,40.849998,40.687508,1756173
2021-12-03,40.750000,41.349998,39.849998,40.099998,39.940491,2357284
2021-12-06,40.000000,40.700001,39.750000,39.950001,39.791088,1743319
2021-12-07,40.349998,40.700001,39.849998,40.150002,39.990292,1779895
2021-12-08,40.549999,41.400002,40.200001,41.099998,40.936512,1906822
2021-12-09,41.400002,43.000000,40.799999,41.349998,41.185516,3396818
2021-12-10,41.549999,43.000000,41.150002,42.650002,42.480347,4179720
2021-12-13,42.950001,43.150002,41.650002,41.799999,41.633728,1901553
2021-12-14,41.599998,43.150002,41.349998,42.099998,41.932533,2415178
2021-12-15,42.200001,42.450001,39.849998,40.049999,39.890690,5935315
2021-12-16,40.500000,42.200001,39.900002,40.000000,39.840889,7727561
2021-12-17,40.250000,40.400002,39.650002,39.849998,39.691486,2646900
2021-12-20,39.549999,39.549999,38.049999,38.599998,38.446453,2362865
2021-12-21,39.049999,40.349998,38.849998,40.000000,39.840889,4247361
2021-12-22,40.500000,41.400002,39.700001,40.150002,39.990292,5257148
2021-12-23,40.450001,40.799999,39.799999,39.950001,39.791088,2151680
2021-12-24,40.099998,40.250000,39.349998,39.500000,39.342880,1557539
2021-12-27,39.450001,39.700001,39.000000,39.250000,39.093872,1440297
2021-12-28,39.750000,40.799999,39.349998,39.650002,39.492283,1647764
2021-12-29,39.849998,41.400002,39.500000,40.349998,40.189495,3010921
2021-12-30,40.500000,40.599998,39.900002,40.099998,39.940491,1230246
2021-12-31,40.299999,40.700001,40.000000,40.200001,40.040092,1970603
2022-01-03,20.125000,20.299999,20.025000,20.049999,19.970245,5498812
2022-01-04,20.299999,20.299999,19.875000,19.924999,19.845743,4264484
2022-01-05,19.900000,20.424999,19.850000,20.049999,19.970245,5350120
2022-01-06,20.000000,20.150000,19.799999,19.900000,19.820841,4147602
2022-01-07,20.100000,20.125000,19.850000,19.900000,19.820841,3825074
